"Level";"Place0";"Place1";"Place2";"Longitude";"Latitude";"Zoom";"Icon"
2;"Switzerland";"Thurgau (TG)";"Bischofszell";"E9.23893";"N47.49401";;
2;"Switzerland";"Thurgau (TG)";"Switzerlandersholz";"E9.20088";"N47.50166";;
2;"Switzerland";"Thurgau (TG)";"Halden";"E9.20937";"N47.50426";;
2;"Switzerland";"Thurgau (TG)";"Erlen";"E9.23446";"N47.54804";;
2;"Switzerland";"Thurgau (TG)";"Kümmertshausen";"E9.24443";"N47.56535";;
2;"Switzerland";"Thurgau (TG)";"Riedt b. Erlen";"E9.21615";"N47.54559";;
2;"Switzerland";"Thurgau (TG)";"Buchackern";"E9.23254";"N47.53859";;
2;"Switzerland";"Thurgau (TG)";"Engishofen";"E9.24950";"N47.55644";;
2;"Switzerland";"Thurgau (TG)";"Ennetaach";"E9.21594";"N47.54916";;
2;"Switzerland";"Thurgau (TG)";"Hauptwil";"E9.25311";"N47.48062";;
2;"Switzerland";"Thurgau (TG)";"Wilen (Gottshaus)";"E9.28302";"N47.49382";;
2;"Switzerland";"Thurgau (TG)";"St. Pelagiberg";"E9.30250";"N47.48915";;
2;"Switzerland";"Thurgau (TG)";"Heldswil";"E9.22110";"N47.53005";;
2;"Switzerland";"Thurgau (TG)";"Hohentannen";"E9.22366";"N47.50991";;
2;"Switzerland";"Thurgau (TG)";"Kradolf";"E9.20132";"N47.52514";;
2;"Switzerland";"Thurgau (TG)";"Schönenberg an der Thur";"E9.19878";"N47.52132";;
2;"Switzerland";"Thurgau (TG)";"Buhwil";"E9.16623";"N47.52712";;
2;"Switzerland";"Thurgau (TG)";"Neukirch an der Thur";"E9.17089";"N47.51040";;
2;"Switzerland";"Thurgau (TG)";"Sulgen";"E9.18382";"N47.54305";;
2;"Switzerland";"Thurgau (TG)";"Götighofen";"E9.21594";"N47.53511";;
2;"Switzerland";"Thurgau (TG)";"Donzhausen";"E9.19617";"N47.55418";;
2;"Switzerland";"Thurgau (TG)";"Zihlschlacht";"E9.25772";"N47.52126";;
2;"Switzerland";"Thurgau (TG)";"Sitterdorf";"E9.24842";"N47.50480";;
2;"Switzerland";"Thurgau (TG)";"Basadingen";"E8.74339";"N47.67161";;
2;"Switzerland";"Thurgau (TG)";"Schlattingen";"E8.77023";"N47.66686";;
2;"Switzerland";"Thurgau (TG)";"Diessenhofen";"E8.74871";"N47.69001";;
2;"Switzerland";"Thurgau (TG)";"Willisdorf";"E8.73816";"N47.67860";;
2;"Switzerland";"Thurgau (TG)";"Schlatt TG";"E8.70282";"N47.66157";;
2;"Switzerland";"Thurgau (TG)";"Aadorf";"E8.89769";"N47.49135";;
2;"Switzerland";"Thurgau (TG)";"Ettenhausen TG";"E8.89830";"N47.47838";;
2;"Switzerland";"Thurgau (TG)";"Guntershausen b. Aadorf";"E8.91686";"N47.47426";;
2;"Switzerland";"Thurgau (TG)";"Häuslenen";"E8.90335";"N47.52689";;
2;"Switzerland";"Thurgau (TG)";"Aawangen";"E8.89993";"N47.51218";;
2;"Switzerland";"Thurgau (TG)";"Wittenwil";"E8.92530";"N47.50435";;
2;"Switzerland";"Thurgau (TG)";"Felben-Wellhausen";"E8.94265";"N47.57690";;
2;"Switzerland";"Thurgau (TG)";"Frauenfeld";"E8.89826";"N47.55599";;
2;"Switzerland";"Thurgau (TG)";"Gerlikon";"E8.87843";"N47.53702";;
2;"Switzerland";"Thurgau (TG)";"Islikon";"E8.84566";"N47.54775";;
2;"Switzerland";"Thurgau (TG)";"Kefikon TG";"E8.83371";"N47.55030";;
2;"Switzerland";"Thurgau (TG)";"Gachnang";"E8.85110";"N47.53785";;
2;"Switzerland";"Thurgau (TG)";"Harenwilen";"E9.00044";"N47.57110";;
2;"Switzerland";"Thurgau (TG)";"Mettendorf TG";"E8.96983";"N47.57739";;
2;"Switzerland";"Thurgau (TG)";"Hüttlingen";"E8.98124";"N47.57668";;
2;"Switzerland";"Thurgau (TG)";"Eschikofen";"E9.00478";"N47.57979";;
2;"Switzerland";"Thurgau (TG)";"Matzingen";"E8.93256";"N47.52010";;
2;"Switzerland";"Thurgau (TG)";"Niederneunforn";"E8.77805";"N47.59522";;
2;"Switzerland";"Thurgau (TG)";"Oberneunforn";"E8.76680";"N47.60594";;
2;"Switzerland";"Thurgau (TG)";"Stettfurt";"E8.95395";"N47.52457";;
2;"Switzerland";"Thurgau (TG)";"Thundorf";"E8.96346";"N47.54570";;
2;"Switzerland";"Thurgau (TG)";"Lustdorf";"E8.98629";"N47.55042";;
2;"Switzerland";"Thurgau (TG)";"Wetzikon TG";"E9.00114";"N47.53790";;
2;"Switzerland";"Thurgau (TG)";"Uesslingen";"E8.83663";"N47.58046";;
2;"Switzerland";"Thurgau (TG)";"Buch b. Frauenfeld";"E8.83788";"N47.59943";;
2;"Switzerland";"Thurgau (TG)";"Warth";"E8.87378";"N47.58421";;
2;"Switzerland";"Thurgau (TG)";"Weiningen TG";"E8.89125";"N47.58864";;
2;"Switzerland";"Thurgau (TG)";"Altnau";"E9.25767";"N47.60802";;
2;"Switzerland";"Thurgau (TG)";"Bottighofen";"E9.21330";"N47.64079";;
2;"Switzerland";"Thurgau (TG)";"Ermatingen";"E9.08043";"N47.66986";;
2;"Switzerland";"Thurgau (TG)";"Triboltingen";"E9.10780";"N47.66198";;
2;"Switzerland";"Thurgau (TG)";"Gottlieben";"E9.13359";"N47.66380";;
2;"Switzerland";"Thurgau (TG)";"Güttingen";"E9.28636";"N47.60262";;
2;"Switzerland";"Thurgau (TG)";"Hugelshofen";"E9.11509";"N47.59875";;
2;"Switzerland";"Thurgau (TG)";"Neuwilen";"E9.13428";"N47.61998";;
2;"Switzerland";"Thurgau (TG)";"Dotnacht";"E9.14118";"N47.60020";;
2;"Switzerland";"Thurgau (TG)";"Ellighausen";"E9.13562";"N47.61364";;
2;"Switzerland";"Thurgau (TG)";"Lippoldswilen";"E9.11140";"N47.61088";;
2;"Switzerland";"Thurgau (TG)";"Siegershausen";"E9.16846";"N47.61128";;
2;"Switzerland";"Thurgau (TG)";"Alterswilen";"E9.15497";"N47.60964";;
2;"Switzerland";"Thurgau (TG)";"Altishausen";"E9.17072";"N47.60126";;
2;"Switzerland";"Thurgau (TG)";"Kreuzlingen";"E9.17320";"N47.64467";;
2;"Switzerland";"Thurgau (TG)";"Langrickenbach";"E9.24734";"N47.58327";;
2;"Switzerland";"Thurgau (TG)";"Zuben";"E9.23660";"N47.60670";;
2;"Switzerland";"Thurgau (TG)";"Schönenbaumgarten";"E9.23080";"N47.61440";;
2;"Switzerland";"Thurgau (TG)";"Herrenhof";"E9.24345";"N47.59787";;
2;"Switzerland";"Thurgau (TG)";"Illighausen";"E9.20686";"N47.60372";;
2;"Switzerland";"Thurgau (TG)";"Oberhofen TG";"E9.19491";"N47.61867";;
2;"Switzerland";"Thurgau (TG)";"Lengwil";"E9.19003";"N47.62586";;
2;"Switzerland";"Thurgau (TG)";"Lengwil";"E9.20696";"N47.61548";;
2;"Switzerland";"Thurgau (TG)";"Dettighofen (Lengwil)";"E9.20057";"N47.62067";;
2;"Switzerland";"Thurgau (TG)";"Scherzingen";"E9.22317";"N47.63198";;
2;"Switzerland";"Thurgau (TG)";"Münsterlingen";"E9.23500";"N47.63143";;
2;"Switzerland";"Thurgau (TG)";"Landschlacht";"E9.24461";"N47.62560";;
2;"Switzerland";"Thurgau (TG)";"Tägerwilen";"E9.13665";"N47.65487";;
2;"Switzerland";"Thurgau (TG)";"Hefenhausen";"E9.06424";"N47.61595";;
2;"Switzerland";"Thurgau (TG)";"Engwilen";"E9.09561";"N47.61713";;
2;"Switzerland";"Thurgau (TG)";"Sonterswil";"E9.07812";"N47.62087";;
2;"Switzerland";"Thurgau (TG)";"Wäldi";"E9.09420";"N47.63409";;
2;"Switzerland";"Thurgau (TG)";"Lipperswil";"E9.05311";"N47.61706";;
2;"Switzerland";"Thurgau (TG)";"Hattenhausen";"E9.06668";"N47.62369";;
2;"Switzerland";"Thurgau (TG)";"Gunterswilen";"E9.07651";"N47.63559";;
2;"Switzerland";"Thurgau (TG)";"Affeltrangen";"E9.03002";"N47.52598";;
2;"Switzerland";"Thurgau (TG)";"Zezikon";"E9.02100";"N47.53483";;
2;"Switzerland";"Thurgau (TG)";"Märwil";"E9.07449";"N47.53244";;
2;"Switzerland";"Thurgau (TG)";"Buch b. Märwil";"E9.05779";"N47.53765";;
2;"Switzerland";"Thurgau (TG)";"Bettwiesen";"E9.02673";"N47.49399";;
2;"Switzerland";"Thurgau (TG)";"Balterswil";"E8.93762";"N47.45315";;
2;"Switzerland";"Thurgau (TG)";"Bichelsee";"E8.92132";"N47.45103";;
2;"Switzerland";"Thurgau (TG)";"Braunau";"E9.07122";"N47.50368";;
2;"Switzerland";"Thurgau (TG)";"Eschlikon TG";"E8.96422";"N47.46556";;
2;"Switzerland";"Thurgau (TG)";"Wallenwil";"E8.95545";"N47.45467";;
2;"Switzerland";"Thurgau (TG)";"Dussnang";"E8.96238";"N47.43026";;
2;"Switzerland";"Thurgau (TG)";"Oberwangen TG";"E8.97326";"N47.42984";;
2;"Switzerland";"Thurgau (TG)";"Fischingen";"E8.96824";"N47.41241";;
2;"Switzerland";"Thurgau (TG)";"Au TG";"E8.95360";"N47.39774";;
2;"Switzerland";"Thurgau (TG)";"Lommis";"E8.99795";"N47.51697";;
2;"Switzerland";"Thurgau (TG)";"Weingarten-Kalthäusern";"E8.97896";"N47.52316";;
2;"Switzerland";"Thurgau (TG)";"Münchwilen TG";"E8.99903";"N47.47972";;
2;"Switzerland";"Thurgau (TG)";"St. Margarethen TG";"E9.00114";"N47.48651";;
2;"Switzerland";"Thurgau (TG)";"Rickenbach b. Wil";"E9.05214";"N47.44872";;
2;"Switzerland";"Thurgau (TG)";"Schönholzerswilen";"E9.14091";"N47.51699";;
2;"Switzerland";"Thurgau (TG)";"Sirnach";"E8.99750";"N47.46203";;
2;"Switzerland";"Thurgau (TG)";"Busswil TG";"E9.01575";"N47.45338";;
2;"Switzerland";"Thurgau (TG)";"Wiezikon b. Sirnach";"E8.98654";"N47.45037";;
2;"Switzerland";"Thurgau (TG)";"Littenheid";"E9.00873";"N47.44073";;
2;"Switzerland";"Thurgau (TG)";"Tägerschen";"E9.02950";"N47.50694";;
2;"Switzerland";"Thurgau (TG)";"Tobel";"E9.03650";"N47.51480";;
2;"Switzerland";"Thurgau (TG)";"Wängi";"E8.95442";"N47.50081";;
2;"Switzerland";"Thurgau (TG)";"Tuttwil";"E8.93839";"N47.48326";;
2;"Switzerland";"Thurgau (TG)";"Wilen b. Wil";"E9.03436";"N47.45157";;
2;"Switzerland";"Thurgau (TG)";"Wuppenau";"E9.10346";"N47.49530";;
2;"Switzerland";"Thurgau (TG)";"Hosenruck";"E9.12251";"N47.49035";;
2;"Switzerland";"Thurgau (TG)";"Berlingen";"E9.01632";"N47.67446";;
2;"Switzerland";"Thurgau (TG)";"Eschenz";"E8.87501";"N47.64654";;
2;"Switzerland";"Thurgau (TG)";"Lanzenneunforn";"E8.93791";"N47.62329";;
2;"Switzerland";"Thurgau (TG)";"Herdern";"E8.90954";"N47.60481";;
2;"Switzerland";"Thurgau (TG)";"Hörhausen";"E8.96987";"N47.63214";;
2;"Switzerland";"Thurgau (TG)";"Homburg";"E9.00843";"N47.63514";;
2;"Switzerland";"Thurgau (TG)";"Hüttwilen";"E8.87322";"N47.60890";;
2;"Switzerland";"Thurgau (TG)";"Nussbaumen TG";"E8.82953";"N47.62708";;
2;"Switzerland";"Thurgau (TG)";"Uerschhausen";"E8.81773";"N47.60968";;
2;"Switzerland";"Thurgau (TG)";"Mammern";"E8.91693";"N47.64582";;
2;"Switzerland";"Thurgau (TG)";"Müllheim Dorf";"E9.01045";"N47.60316";;
2;"Switzerland";"Thurgau (TG)";"Pfyn";"E8.96135";"N47.59437";;
2;"Switzerland";"Thurgau (TG)";"Dettighofen";"E8.94923";"N47.61674";;
2;"Switzerland";"Thurgau (TG)";"Raperswilen";"E9.04238";"N47.63224";;
2;"Switzerland";"Thurgau (TG)";"Mannenbach-Salenstein";"E9.05281";"N47.67365";;
2;"Switzerland";"Thurgau (TG)";"Salenstein";"E9.05866";"N47.66892";;
2;"Switzerland";"Thurgau (TG)";"Fruthwilen";"E9.06636";"N47.66082";;
2;"Switzerland";"Thurgau (TG)";"Steckborn";"E8.98340";"N47.66674";;
2;"Switzerland";"Thurgau (TG)";"Kaltenbach";"E8.84277";"N47.65311";;
2;"Switzerland";"Thurgau (TG)";"Etzwilen";"E8.81821";"N47.66124";;
2;"Switzerland";"Thurgau (TG)";"Rheinklingen";"E8.80734";"N47.67503";;
2;"Switzerland";"Thurgau (TG)";"Wagenhausen";"E8.84816";"N47.66164";;
2;"Switzerland";"Thurgau (TG)";"Amlikon-Bissegg";"E9.04857";"N47.56591";;
2;"Switzerland";"Thurgau (TG)";"Berg TG";"E9.19692";"N47.59740";;
2;"Switzerland";"Thurgau (TG)";"Berg TG";"E9.16522";"N47.57816";;
2;"Switzerland";"Thurgau (TG)";"Andhausen";"E9.17967";"N47.57801";;
2;"Switzerland";"Thurgau (TG)";"Graltshausen";"E9.18237";"N47.59587";;
2;"Switzerland";"Thurgau (TG)";"Guntershausen b. Berg";"E9.18858";"N47.57220";;
2;"Switzerland";"Thurgau (TG)";"Mauren TG";"E9.15177";"N47.56653";;
2;"Switzerland";"Thurgau (TG)";"Mattwil";"E9.20637";"N47.57767";;
2;"Switzerland";"Thurgau (TG)";"Happerswil";"E9.22277";"N47.57780";;
2;"Switzerland";"Thurgau (TG)";"Birwinken";"E9.19732";"N47.58244";;
2;"Switzerland";"Thurgau (TG)";"Klarsreuti";"E9.21310";"N47.58772";;
2;"Switzerland";"Thurgau (TG)";"Andwil TG";"E9.21576";"N47.56573";;
2;"Switzerland";"Thurgau (TG)";"Buch b. Kümmertshausen";"E9.23504";"N47.57107";;
2;"Switzerland";"Thurgau (TG)";"Bürglen TG";"E9.15421";"N47.54721";;
2;"Switzerland";"Thurgau (TG)";"Istighofen";"E9.14859";"N47.54095";;
2;"Switzerland";"Thurgau (TG)";"Leimbach TG";"E9.18796";"N47.56109";;
2;"Switzerland";"Thurgau (TG)";"Opfershofen TG";"E9.17182";"N47.56042";;
2;"Switzerland";"Thurgau (TG)";"Stehrenberg";"E9.08840";"N47.52322";;
2;"Switzerland";"Thurgau (TG)";"Lanterswil";"E9.09654";"N47.52077";;
2;"Switzerland";"Thurgau (TG)";"Friltschen";"E9.08520";"N47.53862";;
2;"Switzerland";"Thurgau (TG)";"Mettlen";"E9.12033";"N47.53293";;
2;"Switzerland";"Thurgau (TG)";"Bussnang";"E9.08194";"N47.55782";;
2;"Switzerland";"Thurgau (TG)";"Oberbussnang";"E9.08719";"N47.54826";;
2;"Switzerland";"Thurgau (TG)";"Oppikon";"E9.06100";"N47.55071";;
2;"Switzerland";"Thurgau (TG)";"Schmidshof";"E9.05450";"N47.54580";;
2;"Switzerland";"Thurgau (TG)";"Rothenhausen";"E9.10283";"N47.54930";;
2;"Switzerland";"Thurgau (TG)";"Märstetten";"E9.06927";"N47.59392";;
2;"Switzerland";"Thurgau (TG)";"Ottoberg";"E9.08550";"N47.58733";;
2;"Switzerland";"Thurgau (TG)";"Weinfelden";"E9.11127";"N47.56806";;
2;"Switzerland";"Thurgau (TG)";"Müllheim-Wigoltingen";"E9.01554";"N47.58813";;
2;"Switzerland";"Thurgau (TG)";"Bonau";"E9.04435";"N47.58261";;
2;"Switzerland";"Thurgau (TG)";"Wigoltingen";"E9.03096";"N47.59573";;
2;"Switzerland";"Thurgau (TG)";"Engwang";"E9.05274";"N47.59998";;
2;"Switzerland";"Thurgau (TG)";"Illhart";"E9.03817";"N47.61800";;
2;"Switzerland";"Thurgau (TG)";"Lamperswil TG";"E9.03879";"N47.61185";;
2;"Switzerland";"Thurgau (TG)";"Wagerswil";"E9.06424";"N47.60781";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Arbedo";"E9.04648";"N46.21378";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Castione";"E9.04740";"N46.22719";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Bellinzona";"E9.03552";"N46.19698";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Giubiasco";"E9.00339";"N46.17393";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Monte Carasso";"E8.99707";"N46.18708";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Sementina";"E8.98678";"N46.18305";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Gudo";"E8.95105";"N46.17534";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Gorduno";"E9.03240";"N46.21685";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Preonzo";"E9.00201";"N46.26349";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Moleno";"E8.99346";"N46.26859";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Gnosca";"E9.02046";"N46.23390";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Camorino";"E9.00639";"N46.16366";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Pianezzo";"E9.02975";"N46.16964";;
2;"Switzerland";"Tessin (Ticino) (TI)";"S. Antonio (Val Morobbia)";"E9.06132";"N46.16924";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Carena";"E9.08526";"N46.16879";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Claro";"E9.02417";"N46.25342";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Cadenazzo";"E8.95204";"N46.14902";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Robasacco";"E8.94058";"N46.14270";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Isone";"E8.98525";"N46.12891";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Lumino";"E9.06598";"N46.23038";;
2;"Switzerland";"Tessin (Ticino) (TI)";"S. Antonino";"E8.97869";"N46.15342";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Dongio";"E8.95537";"N46.43702";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Acquarossa";"E8.93706";"N46.45593";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Leontica";"E8.92244";"N46.45921";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Lottigna";"E8.94325";"N46.46967";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Motto (Blenio)";"E8.97128";"N46.42870";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Corzoneso";"E8.93423";"N46.44609";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Prugiasco";"E8.93180";"N46.46153";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Castro";"E8.92715";"N46.47155";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Marolta";"E8.92083";"N46.47894";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Ponto Valentino";"E8.93548";"N46.48302";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Largario";"E8.94128";"N46.49446";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Dangio";"E8.95299";"N46.49418";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Torre";"E8.95388";"N46.48726";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Olivone";"E8.94147";"N46.52973";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Camperio";"E8.90675";"N46.52456";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Aquila";"E9.01000";"N46.58184";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Aquila";"E8.94821";"N46.50389";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Campo (Blenio)";"E8.93655";"N46.55570";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Ghirone";"E8.94475";"N46.56076";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Malvaglia";"E8.98356";"N46.40363";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Semione";"E8.97171";"N46.40771";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Ludiano";"E8.96931";"N46.41999";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Airolo";"E8.60921";"N46.52910";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Madrano";"E8.62959";"N46.52714";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Villa Bedretto";"E8.52521";"N46.50997";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Bedretto";"E8.51169";"N46.50610";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Bodio TI";"E8.91179";"N46.37907";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Dalpe";"E8.77508";"N46.47301";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Lavorgo";"E8.84088";"N46.44174";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Calonico";"E8.84112";"N46.45073";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Nivo";"E8.84230";"N46.43616";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Chironico";"E8.84381";"N46.42309";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Anzonico";"E8.86277";"N46.43160";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Sobrio";"E8.90166";"N46.39997";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Cavagnago";"E8.88129";"N46.41350";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Faido";"E8.79784";"N46.47880";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Molare";"E8.83034";"N46.48614";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Calpiogna";"E8.80540";"N46.48694";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Campello";"E8.81863";"N46.48690";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Carì";"E8.82149";"N46.49417";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Rossura";"E8.82505";"N46.47535";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Osco";"E8.78118";"N46.49345";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Mairengo";"E8.78777";"N46.48759";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Chiggiogna";"E8.82234";"N46.46757";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Giornico";"E8.87504";"N46.39980";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Personico";"E8.91940";"N46.37044";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Pollegio";"E8.94148";"N46.36542";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Rodi-Fiesso";"E8.73609";"N46.49188";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Prato (Leventina)";"E8.75655";"N46.48282";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Ambrì";"E8.69504";"N46.50912";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Piotta";"E8.67123";"N46.51402";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Quinto";"E8.71139";"N46.51099";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Varenzo";"E8.72434";"N46.50307";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Ascona";"E8.76794";"N46.15493";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Brione sopra Minusio";"E8.81446";"N46.18302";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Brissago";"E8.71082";"N46.11862";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Isole di Brissago";"E8.73520";"N46.13226";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Gordola";"E8.86525";"N46.17921";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Riazzino";"E8.88801";"N46.17834";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Locarno";"E8.80501";"N46.16025";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Locarno";"E8.78181";"N46.19082";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Solduno";"E8.77868";"N46.17104";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Locarno";"E8.77779";"N46.18506";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Losone";"E8.75967";"N46.16934";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Arcegno";"E8.74284";"N46.16239";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Mergoscia";"E8.84823";"N46.21065";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Minusio";"E8.81303";"N46.17672";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Muralto";"E8.80527";"N46.17269";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Orselina";"E8.80019";"N46.18010";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Porto Ronco";"E8.72626";"N46.14029";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Ronco sopra Ascona";"E8.72647";"N46.14409";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Tenero";"E8.84848";"N46.18125";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Contra";"E8.84024";"N46.18848";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Mosogno";"E8.63908";"N46.19883";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Gresso";"E8.61602";"N46.22493";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Crana";"E8.61183";"N46.20353";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Loco";"E8.67183";"N46.20245";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Auressio";"E8.68448";"N46.20159";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Berzona";"E8.66224";"N46.20479";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Russo";"E8.62224";"N46.20212";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Comologno";"E8.57685";"N46.20364";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Spruga";"E8.56863";"N46.20117";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Vergeletto";"E8.60223";"N46.22692";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Cugnasco";"E8.91749";"N46.17418";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Agarone";"E8.90585";"N46.17843";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Agno";"E8.89770";"N45.99766";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Cassina d'Agno";"E8.89305";"N45.99117";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Aranno";"E8.87308";"N46.01790";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Arogno";"E8.98856";"N45.95958";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Pugerna";"E8.97876";"N45.97879";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Astano";"E8.81622";"N46.01269";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Bedano";"E8.91936";"N46.05135";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Bedigliora";"E8.84242";"N46.00255";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Bedigliora";"E8.82867";"N46.02174";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Banco";"E8.84329";"N46.01055";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Beride di Bedigliora";"E8.83303";"N46.00208";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Bioggio";"E8.90867";"N46.01446";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Bosco Luganese";"E8.90888";"N46.02638";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Cimo";"E8.88984";"N46.00211";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Iseo";"E8.88228";"N46.00462";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Bissone";"E8.96435";"N45.95128";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Brusino Arsizio";"E8.93773";"N45.92884";;
2;"Switzerland";"Tessin (Ticino) (TI)";"Serpiano";"E8.92891";"N45.91183";;
